,datetime,date,open,high,low,close,pct,candle,sma,std,std_raito,action,num_of_share,open_price,close_price,realized_pnl,unrealized_pnl,net_profit,equity_value,mdd_dollar,mdd_pct,commission,logic
1267,2024-07-30 04:00:00,2024-07-30 04:00:00,66593.69364899346,66959.09844819254,66396.57316780204,66920.09891196691,0.005839494827884817,0.004901444042042291,68052.97000355381,1150.4328463243182,0.9847346546184531,,0.0,,,,0.0,3588.94,13588.943254414828,0,0,0.0,
1268,2024-07-30 08:00:00,2024-07-30 08:00:00,66914.47648962252,66961.9770179148,66467.04421784886,66632.77868324205,-0.004293481829768742,-0.004209818579753222,67900.38677569228,1233.082342257609,1.0279995495916436,,0.0,,,,0.0,3588.94,13588.943254414828,0,0,0.0,
1269,2024-07-30 12:00:00,2024-07-30 12:00:00,66599.3870721697,66764.19504148915,65646.34831022659,66275.22993155355,-0.0053659588982205575,-0.004867269127640572,67705.6382773597,1326.7503377215517,1.078129249443126,,0.0,,,,0.0,3588.94,13588.943254414828,0,0,0.0,
1270,2024-07-30 16:00:00,2024-07-30 16:00:00,66244.61599676433,66507.7598515147,65647.1723974309,65949.34375465938,-0.004917164032938626,-0.004457301739350106,67365.90437574475,1294.4218061323807,1.09435781626542,,0.0,,,,0.0,3588.94,13588.943254414828,0,0,0.0,
1271,2024-07-30 20:00:00,2024-07-30 20:00:00,65955.30417977646,66302.72571190474,65575.69967948942,66225.46961918261,0.004186938774561,0.004096189726754185,67039.07631405075,1094.656106275681,0.743253237435684,,0.0,,,,0.0,3588.94,13588.943254414828,0,0,0.0,
1272,2024-07-31 00:00:00,2024-07-31 00:00:00,66201.27107746959,66357.41678894767,65935.58707686534,66045.47713644769,-0.0027178740108591004,-0.002353337609478645,66682.13952041062,655.1559440697952,0.9717722776168645,,0.0,,,,0.0,3588.94,13588.943254414828,0,0,0.0,
1273,2024-07-31 04:00:00,2024-07-31 04:00:00,66066.51903859882,66450.56153569106,65540.47260858712,66327.6324007183,0.004272136056912457,0.003952279701113337,66504.09776935831,426.68359387060065,0.4135742999613168,,0.0,,,,0.0,3588.94,13588.943254414828,0,0,0.0,
1274,2024-07-31 08:00:00,2024-07-31 08:00:00,66217.53392970526,66323.49362573367,65971.1344311271,66055.09133456688,-0.0041090124324785204,-0.0024531658836890458,66376.8695295837,333.4138604144803,0.9651014346458127,,0.0,,,,0.0,3588.94,13588.943254414828,0,0,0.0,
1275,2024-07-31 12:00:00,2024-07-31 12:00:00,66052.73759416015,66763.75996796471,66002.57536192898,66441.03825042567,0.005842803454831014,0.005878645918528047,66340.37480704347,299.4702178716203,-0.3361384116845871,,0.0,,,,0.0,3588.94,13588.943254414828,0,0,0.0,
1276,2024-07-31 16:00:00,2024-07-31 16:00:00,66358.29219431242,66730.13525922231,65022.719689466416,65022.719689466416,-0.02134702584889492,-0.020126685914928943,66189.48797122294,503.2257982009064,2.3185780338127895,,0.0,,,,-0.0,3588.94,13588.943254414828,0,0,0.0,
1277,2024-07-31 20:00:00,2024-07-31 20:00:00,65223.06948413732,65268.329887177286,64564.25753167265,64687.83744332441,-0.005150234375635554,-0.008206176818205124,65966.26182435869,623.786704156188,2.04945756701185,,0.0,,,,-0.0,3588.94,13588.943254414828,0,0,0.0,
