date,open,high,low,close
1/1/24 0:00,2281.796553,2305.046974,2272.32462,2272.32462
1/1/24 4:00,2273.672059,2286.848521,2271.465702,2284.684743
1/1/24 8:00,2284.887986,2304.031211,2280.911712,2301.272621
1/1/24 12:00,2304.215523,2317.313344,2297.46337,2314.038249
1/1/24 16:00,2315.025397,2340.444551,2308.64876,2340.444551
1/1/24 20:00,2342.453723,2349.941148,2329.062774,2349.858543
1/2/24 0:00,2352.593604,2392.308995,2349.102767,2387.983906
1/2/24 4:00,2387.80049,2391.513288,2376.081962,2385.454779
1/2/24 8:00,2387.857928,2429.65579,2384.072239,2389.632145
1/2/24 12:00,2392.309646,2403.368162,2360.998051,2366.937477
1/2/24 16:00,2359.698979,2371.532152,2354.848002,2362.889586
1/2/24 20:00,2369.468952,2378.059222,2352.316966,2359.662345
1/3/24 0:00,2355.981348,2379.26901,2353.879855,2368.316987
1/3/24 4:00,2369.298091,2381.397011,2359.957882,2359.957882
1/3/24 8:00,2363.382084,2385.117789,2326.872201,2326.872201
1/3/24 12:00,2308.311049,2308.311049,2126.893391,2234.876725
1/3/24 16:00,2238.021346,2244.399575,2201.037386,2208.289558
1/3/24 20:00,2207.905548,2228.201502,2198.828302,2211.009337
1/4/24 0:00,2210.529148,2239.700725,2205.556509,2231.562707
1/4/24 4:00,2232.459753,2245.728684,2224.246603,2224.246603
1/4/24 8:00,2223.852091,2231.385006,2211.178519,2230.280134
1/4/24 12:00,2230.454143,2282.884489,2227.708062,2277.569491
1/4/24 16:00,2279.808396,2291.503113,2263.384292,2278.95205
1/4/24 20:00,2277.673921,2290.822089,2267.171783,2272.495035
1/5/24 0:00,2269.409339,2274.91828,2234.3706,2244.697782
1/5/24 4:00,2244.28729,2265.755772,2239.367687,2256.037275
1/5/24 8:00,2255.85877,2267.030175,2240.143792,2244.264171
1/5/24 12:00,2243.492016,2253.061163,2224.51784,2224.51784
1/5/24 16:00,2226.187838,2239.145145,2209.537005,2234.277238
1/5/24 20:00,2235.500681,2276.764644,2235.500681,2266.680876
1/6/24 0:00,2269.539917,2271.359492,2252.810365,2255.654115
1/6/24 4:00,2255.883308,2255.991278,2221.543827,2232.965289
1/6/24 8:00,2235.007999,2240.320757,2231.924001,2238.793587
1/6/24 12:00,2240.081453,2249.205541,2231.027157,2249.205541
1/6/24 16:00,2247.792362,2253.70886,2240.03476,2245.153654
1/6/24 20:00,2246.691826,2249.003013,2233.668159,2239.849257
1/7/24 0:00,2241.62471,2254.117644,2238.304882,2243.635519
1/7/24 4:00,2244.224769,2251.842098,2243.652466,2248.802418
1/7/24 8:00,2249.750113,2253.303263,2233.395071,2239.563589
1/7/24 12:00,2238.590031,2254.361365,2227.390078,2231.566778
1/7/24 16:00,2232.445143,2250.108467,2226.02372,2249.559817
1/7/24 20:00,2249.471624,2251.458748,2212.701335,2222.195624
1/8/24 0:00,2222.857691,2222.857691,2173.658967,2192.446229
1/8/24 4:00,2191.926755,2227.67448,2189.673871,2226.598222
1/8/24 8:00,2224.920289,2234.195723,2210.26588,2230.626249
1/8/24 12:00,2240.958003,2274.780434,2240.958003,2272.680151
1/8/24 16:00,2272.627013,2357.736895,2263.223116,2357.736895
1/8/24 20:00,2356.294035,2356.294035,2329.66854,2332.550225
1/9/24 0:00,2332.868101,2337.67614,2293.106333,2311.440345
1/9/24 4:00,2311.342225,2318.210784,2301.270739,2309.001995
1/9/24 8:00,2306.890578,2310.949563,2289.05473,2297.82047
1/9/24 12:00,2300.655507,2302.603873,2245.68301,2261.413144
1/9/24 16:00,2258.628522,2277.022057,2248.958994,2269.561729
1/9/24 20:00,2273.585471,2369.641639,2252.204424,2341.688247
1/10/24 0:00,2341.943069,2395.810702,2341.943069,2365.003825
1/10/24 4:00,2363.909358,2391.801079,2359.951654,2369.649023
1/10/24 8:00,2372.762777,2426.695754,2367.781945,2395.372572
1/10/24 12:00,2404.020048,2444.407616,2354.790425,2440.899384
1/10/24 16:00,2447.241909,2477.7415,2408.956232,2475.606628
1/10/24 20:00,2473.255247,2617.926221,2440.310171,2584.485732
1/11/24 0:00,2581.207571,2605.39997,2567.993761,2603.613283
1/11/24 4:00,2612.820328,2626.250965,2575.473446,2586.606007
1/11/24 8:00,2591.24295,2662.571333,2589.990807,2662.571333
1/11/24 12:00,2660.461465,2680.423957,2599.667676,2607.889922
1/11/24 16:00,2608.805694,2619.608852,2571.781779,2619.608852
1/11/24 20:00,2622.013232,2630.075826,2592.880904,2621.219962
1/12/24 0:00,2619.95603,2622.045234,2583.806573,2598.21291
1/12/24 4:00,2590.347679,2620.187474,2590.30467,2594.931095
