date,open,high,low,close
2018-01-01 00:00:00,13851.673985526602,13871.913269535964,12929.54306404914,13436.40113496533
2018-01-02 00:00:00,13486.744844662016,15144.979671407764,13043.303003689914,14732.45335579632
2018-01-03 00:00:00,14694.053765860495,15369.756291733172,14640.641236374902,15068.48685294771
2018-01-04 00:00:00,15128.178423873616,15370.749365536973,14294.05475422823,15150.044393442426
2018-01-05 00:00:00,15128.240643382524,17116.140091379297,14861.167342083185,16929.993584218795
2018-01-06 00:00:00,16925.137264338635,17154.163354303844,16266.456930410244,17094.07580827809
2018-01-07 00:00:00,17110.94470775201,17110.94470775201,15792.088118419764,16162.813277912608
2018-01-08 00:00:00,16127.82362009684,16270.630082769576,14036.345869269688,14998.250127031475
2018-01-09 00:00:00,14961.676367575734,15349.272808095566,14222.423056873104,14415.466029217563
2018-01-10 00:00:00,14448.485441704834,14850.283684647908,13527.747077672657,14850.283684647908
2018-01-11 00:00:00,14919.00877098778,14919.00877098778,12986.45635314678,13310.776623875214
2018-01-12 00:00:00,13196.990925070568,14076.029364498736,12937.290398197794,13797.82227939588
2018-01-13 00:00:00,13868.395566203597,14516.647189112124,13830.258988673511,14218.51800899828
2018-01-14 00:00:00,14187.893413430307,14337.779405113672,13173.53242774602,13655.24218104914
2018-01-15 00:00:00,13640.439832522135,14283.876337160877,13449.422571526748,13574.797735438284
2018-01-16 00:00:00,13593.886153618398,13593.886153618398,10094.007392524309,11467.380978284653
2018-01-17 00:00:00,11595.95499439586,11941.709802740332,9177.29249618134,11136.808735058174
2018-01-18 00:00:00,11118.201033142886,12064.4383026186,10722.14213393342,11289.210911409156
2018-01-19 00:00:00,11261.941254081346,11985.104066722128,11082.622215984293,11511.09835473365
2018-01-20 00:00:00,11535.507070862128,12978.654424540691,11525.222408602338,12763.779462390648
2018-01-21 00:00:00,12744.378020974487,12744.378020974487,11139.155347792375,11455.526396495745
2018-01-22 00:00:00,11521.433578583166,11860.02453610936,10079.518593330506,10781.268881360418
2018-01-23 00:00:00,10777.302141347149,11321.888797262018,10002.155884544678,10801.083131750656
2018-01-24 00:00:00,10866.886489262804,11391.043671753903,10509.116174528805,11354.22909940514
2018-01-25 00:00:00,11358.466478555309,11653.935486869595,10927.881180036668,11137.878602459845
2018-01-26 00:00:00,11123.96866067148,11566.400421925602,10353.125324820478,11091.21651042783
2018-01-27 00:00:00,11094.073280538503,11573.555227519828,10874.973741003856,11333.397874991158
2018-01-28 00:00:00,11410.285791855082,11781.261532452554,11310.459586875895,11597.08016486114
2018-01-29 00:00:00,11591.177378543767,11688.399156459483,10941.979070240304,11149.431210526249
2018-01-30 00:00:00,11142.640532783224,11162.043025949895,9823.606214719624,9937.726381160634
2018-01-31 00:00:00,9938.136474547771,10293.536006546006,9597.147273694254,10087.724198669412
2018-02-01 00:00:00,10106.100534462235,10150.977892041315,8477.88070439723,9014.026207241355
2018-02-02 00:00:00,9007.673682276896,9068.699702873657,7602.886031281782,8799.121910617683
2018-02-03 00:00:00,8801.822826195872,9466.04572671343,8168.708004770408,9208.45991916458
2018-02-04 00:00:00,9176.126586570132,9325.188923286129,7892.798098474438,8176.460615758353
2018-02-05 00:00:00,8222.249977782492,8322.877625328503,6535.030670816488,6891.934414416884
2018-02-06 00:00:00,6989.550543531737,8000.871493557633,5959.036318141969,7714.392057232828
2018-02-07 00:00:00,7724.376496195788,8597.638368779571,7234.048196580416,7575.611196702045
2018-02-08 00:00:00,7616.565871821453,8593.26729310192,7602.486836964553,8222.753649455703
2018-02-09 00:00:00,8216.984763482786,8701.05713906835,7774.14920579702,8677.910527452475
2018-02-10 00:00:00,8633.784602716983,9065.190683901686,8184.919931248037,8537.393208068006
2018-02-11 00:00:00,8519.797224843567,8519.797224843567,7838.624043509355,8073.293649217709
2018-02-12 00:00:00,8098.987359108685,8953.978498957009,8098.987359108685,8883.2563239916
2018-02-13 00:00:00,8887.107499065229,8915.128507589012,8388.774012363996,8519.186103813143
2018-02-14 00:00:00,8534.353092589494,9493.525237026615,8534.353092589494,9483.45790621643
2018-02-15 00:00:00,9451.502484532348,10216.505912550692,9369.520941316889,10063.90199802283
2018-02-16 00:00:00,10034.67328631106,10275.657358346858,9734.138268862833,10236.5
2018-02-17 00:00:00,10233.9,11139.5,10149.4,11101.7
2018-02-18 00:00:00,11112.7,11349.8,10326.0,10593.2
2018-02-19 00:00:00,10551.8,11273.8,10513.2,11230.0
