date,open,high,low,close
1/1/24 0:00,42280.23528,42712.18985,42280.23528,42300.17919
1/1/24 4:00,42325.04463,42501.02326,42227.50369,42469.33942
1/1/24 8:00,42493.63295,42753.57717,42464.80994,42643.19384
1/1/24 12:00,42687.91369,42831.00399,42604.02185,42795.21362
1/1/24 16:00,42787.18107,43544.48167,42697.20769,43544.48167
1/1/24 20:00,43610.12592,44152.2269,43452.68755,44152.2269
1/2/24 0:00,44187.13904,45467.14762,44187.13904,45419.55458
1/2/24 4:00,45426.20267,45538.51383,45181.0278,45507.03583
1/2/24 8:00,45502.22926,45877.379,45270.51804,45321.83263
1/2/24 12:00,45461.4962,45802.43899,45034.05362,45317.30961
1/2/24 16:00,45221.66049,45414.25243,44869.30449,44925.43364
1/2/24 20:00,45056.00276,45242.26703,44703.49811,44977.03809
1/3/24 0:00,44961.60319,45392.24043,44922.8832,45236.89454
1/3/24 4:00,45280.34136,45386.12897,45000.59405,45000.59405
1/3/24 8:00,45049.34785,45503.24179,44147.41977,44147.41977
1/3/24 12:00,43706.04547,43706.04547,40813.53487,42970.04879
1/3/24 16:00,42995.14469,43475.54521,42304.73653,42629.95808
1/3/24 20:00,42622.37253,42966.07484,42603.41298,42830.90421
1/4/24 0:00,42855.81476,43229.32331,42689.91992,43125.96378
1/4/24 4:00,43134.4881,43279.24001,42883.29397,42883.29397
1/4/24 8:00,42816.29577,43256.08919,42805.21908,43218.39533
1/4/24 12:00,43215.87437,44250.89602,43173.11082,44078.97942
1/4/24 16:00,44132.3412,44441.83941,43854.80712,44067.14789
1/4/24 20:00,44023.69191,44733.38946,43973.27222,44230.16258
1/5/24 0:00,44192.9787,44269.5188,43225.18221,43540.79405
1/5/24 4:00,43507.36728,43911.23924,43339.00255,43817.49225
1/5/24 8:00,43822.00959,44215.95953,43620.58837,43832.85645
1/5/24 12:00,43791.71619,44075.4481,43462.8348,43462.8348
1/5/24 16:00,43522.4947,43762.77369,43173.01256,43595.44671
1/5/24 20:00,43632.42042,44258.76341,43632.42042,44144.45126
1/6/24 0:00,44178.95461,44190.74102,43868.73956,43991.09534
1/6/24 4:00,43982.88563,43988.70131,43495.59815,43663.99633
1/6/24 8:00,43694.2966,43770.96155,43622.81293,43684.07008
1/6/24 12:00,43692.6591,43929.28202,43598.65504,43904.26068
1/6/24 16:00,43893.77271,44136.42174,43878.25702,43918.91045
1/6/24 20:00,43940.88743,43987.87698,43789.05483,43951.96306
1/7/24 0:00,43989.19409,44244.33431,43904.48774,43991.45411
1/7/24 4:00,43971.97152,44111.87836,43906.12609,44106.12431
1/7/24 8:00,44104.02215,44183.61355,43917.26085,44076.89314
1/7/24 12:00,44085.77375,44463.682,44011.78469,44071.90521
1/7/24 16:00,44094.31151,44257.92968,43891.19439,44257.92968
1/7/24 20:00,44262.11564,44283.25103,43675.59578,43903.64942
1/8/24 0:00,43948.70696,43969.52129,43244.08161,43538.19628
1/8/24 4:00,43541.47534,44138.47294,43456.53351,43982.35246
1/8/24 8:00,43986.70626,44425.82532,43734.29971,44425.82532
1/8/24 12:00,44635.59179,45207.44506,44535.34954,45012.08868
1/8/24 16:00,45039.56378,47098.07934,44892.28763,47010.76521
1/8/24 20:00,47022.01509,47209.60944,46767.18026,46944.00122
1/9/24 0:00,46987.63874,47127.71207,46322.88182,46944.12004
1/9/24 4:00,46963.99709,46963.99709,46653.14107,46882.60991
1/9/24 8:00,46826.92994,46883.47769,46460.56348,46613.99687
1/9/24 12:00,46655.65776,46953.96721,46392.18297,46874.50133
1/9/24 16:00,46902.05343,46955.55015,46558.94525,46850.9356
1/9/24 20:00,46925.81926,46925.81926,45430.21083,46088.41879
1/10/24 0:00,46052.17919,46197.85972,45687.59377,46129.15658
1/10/24 4:00,46132.44493,46184.70984,45799.16227,45814.36078
1/10/24 8:00,45796.61464,45849.52633,45355.75828,45355.75828
1/10/24 12:00,45552.38406,45580.44041,44483.15086,45235.46059
1/10/24 16:00,45533.68554,46624.39517,45263.29427,46461.0935
1/10/24 20:00,46456.23263,47521.70107,45367.80678,46608.18981
1/11/24 0:00,46656.07308,46721.00143,46333.03851,46453.91146
1/11/24 4:00,46514.8063,46514.8063,45754.73327,46076.59382
1/11/24 8:00,46096.65212,47073.86848,46088.59766,47069.86913
1/11/24 12:00,47118.87177,48891.6049,46531.19501,46633.03821
1/11/24 16:00,46628.57807,46675.24811,45849.74579,46637.94138
1/11/24 20:00,46704.06509,46925.05731,46126.24726,46393.10015
1/12/24 0:00,46313.50634,46443.80023,45932.6598,46129.1049
1/12/24 4:00,46009.72311,46339.98635,45884.12451,45955.67596
1/12/24 8:00,45955.70753,46234.35908,45685.6444,45990.85331
1/12/24 12:00,45976.50273,46105.39853,44432.13411,44432.13411
1/12/24 16:00,44338.05278,44563.18446,43291.00995,43463.21722
1/12/24 20:00,43469.68588,43967.53317,42083.85706,42897.85848
1/13/24 0:00,42799.44649,42929.01076,42478.26162,42612.54213
1/13/24 4:00,42599.20291,43215.6244,42568.70819,43106.41998
1/13/24 8:00,43136.17996,43227.41504,42567.84083,42604.57124
1/13/24 12:00,42605.53977,43201.28483,42535.90933,43073.15135
1/13/24 16:00,43161.29642,43161.29642,42780.6752,42870.75478
1/13/24 20:00,42760.65015,43008.09508,42737.22333,42838.73597
1/14/24 0:00,42842.26367,42844.65172,42654.54583,42697.81194
1/14/24 4:00,42670.75468,43033.58571,42570.73045,42977.06312
1/14/24 8:00,43013.84442,43046.82521,42792.10311,42802.68339
1/14/24 12:00,42823.58941,42965.63281,42753.64727,42913.729
1/14/24 16:00,42921.64041,42990.33267,42683.26192,42692.16703
1/14/24 20:00,42616.7111,42698.2083,41769.43934,41769.43934
1/15/24 0:00,41734.81169,42616.39062,41734.81169,42543.0957
1/15/24 4:00,42561.42824,42770.53693,42518.74188,42728.41094
1/15/24 8:00,42705.19147,42748.23569,42546.31584,42675.9133
1/15/24 12:00,42670.99504,42899.61494,42183.72557,42186.53035
1/15/24 16:00,42282.27376,43300.2587,42282.27376,42934.83885
1/15/24 20:00,42969.17349,43056.43685,42411.45714,42582.92153
1/16/24 0:00,42509.45923,42852.87799,42469.68811,42852.87799
1/16/24 4:00,42877.79126,42903.58778,42605.45019,42717.71458
1/16/24 8:00,42709.89227,43070.27512,42709.89227,42843.40656
1/16/24 12:00,42861.43141,43235.15394,42159.02381,43190.85832
1/16/24 16:00,43265.30638,43335.55628,42870.91293,43140.07511
1/16/24 20:00,43184.74674,43547.96244,43112.81854,43152.49343
1/17/24 0:00,43149.01201,43185.87188,42882.61189,42882.61189
