date,open,high,low,close
2018-01-01 00:00:00,1.98808182337059,2.09497392970588,1.8251806388104,2.05022761255207
2018-01-02 00:00:00,2.05022761255207,2.21611792848189,1.91237048884196,2.19748494797374
2018-01-03 00:00:00,2.19748494797374,2.87073979661306,2.16902936088452,2.74402501897181
2018-01-04 00:00:00,2.74402501897181,3.30201593115077,2.54499283885117,2.73405592697292
2018-01-05 00:00:00,2.73405592697292,3.05853169584819,2.23637314682382,2.52458513528603
2018-01-06 00:00:00,2.52458513528603,2.85907718470827,2.46221714498555,2.65293899291757
2018-01-07 00:00:00,2.65293899291757,2.81387746202391,2.57610242346643,2.75859027292985
2018-01-08 00:00:00,2.75859027292985,2.75859027292985,1.94234436930876,2.39339359564286
2018-01-09 00:00:00,2.39339359564286,2.48515212731021,1.91618872277221,2.05827223694826
2018-01-10 00:00:00,2.05827223694826,2.11184440704876,1.62211409357069,1.94253050633592
2018-01-11 00:00:00,1.94253050633592,2.25301541744828,1.55482396232914,1.92442382699052
2018-01-12 00:00:00,1.92442382699052,2.15837782724445,1.80472971888144,2.01987154334639
2018-01-13 00:00:00,2.01987154334639,2.10280555397524,1.9572423298724,1.99944303704254
2018-01-14 00:00:00,1.99944303704254,1.99944303704254,1.76390357240178,1.83038123135308
2018-01-15 00:00:00,1.83038123135308,1.87630933136153,1.63168269475089,1.66843651840884
2018-01-16 00:00:00,1.66843651840884,1.68113585041841,0.86450544419798,1.16969065642942
2018-01-17 00:00:00,1.16969065642942,1.38083448148779,0.880662278407718,1.3151974510591
2018-01-18 00:00:00,1.3151974510591,1.7353019009002502,1.238705860656,1.57333181438673
2018-01-19 00:00:00,1.57333181438673,1.6943076530315802,1.4769513779687,1.54316061232438
2018-01-20 00:00:00,1.54316061232438,1.6264849577228,1.4825584828719,1.5747548408754302
2018-01-21 00:00:00,1.5747548408754302,1.60520885629579,1.33782318238831,1.3757743604631
2018-01-22 00:00:00,1.3757743604631,1.41740373315937,1.14486455475932,1.34483385147359
2018-01-23 00:00:00,1.34483385147359,1.50797150890905,1.18626953485015,1.42562692133906
2018-01-24 00:00:00,1.42562692133906,1.50518990478412,1.38459700915528,1.43325081501881
2018-01-25 00:00:00,1.43325081501881,1.44152281267896,1.33749817092691,1.35460704908177
2018-01-26 00:00:00,1.35460704908177,1.36548754063957,1.13142598858931,1.25801966642821
2018-01-27 00:00:00,1.25801966642821,1.27497699696027,1.20688067949782,1.25473704310962
2018-01-28 00:00:00,1.25473704310962,1.44534024077063,1.2529972059214,1.40671487010728
2018-01-29 00:00:00,1.40671487010728,1.40671487010728,1.29159678665654,1.32752717868474
2018-01-30 00:00:00,1.32752717868474,1.32752717868474,1.12248453050697,1.14260593691074
2018-01-31 00:00:00,1.14260593691074,1.18666755050431,1.02728642416858,1.16349856118312
2018-02-01 00:00:00,1.16349856118312,1.16349856118312,0.919765816251328,0.957981123399239
2018-02-02 00:00:00,0.957981123399239,0.957981123399239,0.631427981145763,0.889724462409038
2018-02-03 00:00:00,0.889724462409038,0.98153686805497,0.7612358582797351,0.92718713234296
2018-02-04 00:00:00,0.92718713234296,0.953914885251994,0.7918555373002181,0.8166032218188221
2018-02-05 00:00:00,0.8166032218188221,0.831937816925682,0.669978220559414,0.6881797641546451
2018-02-06 00:00:00,0.6881797641546451,0.787024996336345,0.585981363743939,0.7753396046510881
2018-02-07 00:00:00,0.7753396046510881,0.802549052703254,0.7023020428040461,0.721166269310611
2018-02-08 00:00:00,0.721166269310611,0.8118245173424481,0.716010193195176,0.8025335413122321
2018-02-09 00:00:00,0.8025335413122321,0.954605709414551,0.775228649164024,0.954605709414551
2018-02-10 00:00:00,0.954605709414551,1.29753161531799,0.937744096431254,1.06297258855997
2018-02-11 00:00:00,1.06297258855997,1.07334659546425,0.921729179315196,0.994991248256997
