date,open,high,low,close
1/1/24 0:00,0.776426213,0.791992213,0.769565408,0.771959817
1/1/24 4:00,0.771959817,0.775303667,0.756484989,0.771437094
1/1/24 8:00,0.771437094,0.785303981,0.768537883,0.785058767
1/1/24 12:00,0.785058767,0.80736584,0.777684553,0.804756014
1/1/24 16:00,0.804756014,0.842465236,0.795756301,0.837715763
1/1/24 20:00,0.837715763,0.847556209,0.834036641,0.843781493
1/2/24 0:00,0.843781493,0.878523536,0.839904753,0.877965482
1/2/24 4:00,0.877965482,0.919924347,0.877720477,0.889848532
1/2/24 8:00,0.889848532,0.91504385,0.865879113,0.873164135
1/2/24 12:00,0.873164135,0.880192139,0.847049429,0.856646971
1/2/24 16:00,0.856646971,0.896710414,0.851533226,0.896710414
1/2/24 20:00,0.896710414,0.930793696,0.881019526,0.906221535
1/3/24 0:00,0.906221535,0.94054365,0.883207423,0.88817245
1/3/24 4:00,0.88817245,0.91296237,0.882168245,0.884170495
1/3/24 8:00,0.884170495,0.895428663,0.849086739,0.850692093
1/3/24 12:00,0.850692093,0.851188027,0.700990147,0.828988895
1/3/24 16:00,0.828988895,0.847579648,0.806466418,0.835229313
1/3/24 20:00,0.835229313,0.875089071,0.829270582,0.84412188
1/4/24 0:00,0.84412188,0.863070206,0.821952952,0.849544501
1/4/24 4:00,0.849544501,0.87087449,0.825504742,0.825737277
1/4/24 8:00,0.825737277,0.831343032,0.807823455,0.822230082
1/4/24 12:00,0.822230082,0.863829072,0.81243849,0.852787545
1/4/24 16:00,0.852787545,0.858352866,0.834657312,0.848001494
1/4/24 20:00,0.848001494,0.868488903,0.84439098,0.855047032
1/5/24 0:00,0.855047032,0.858563253,0.806693944,0.817912368
1/5/24 4:00,0.817912368,0.819447732,0.800500677,0.803446952
1/5/24 8:00,0.803446952,0.80987557,0.786063476,0.787285388
1/5/24 12:00,0.787285388,0.824935001,0.77509202,0.824935001
1/5/24 16:00,0.824935001,0.858552082,0.822491116,0.851441193
1/5/24 20:00,0.851441193,0.907903211,0.839980732,0.907902886
1/6/24 0:00,0.907902886,0.909419619,0.82780048,0.832495543
1/6/24 4:00,0.832495543,0.859876347,0.808644009,0.852061086
1/6/24 8:00,0.852061086,0.898934889,0.845604585,0.888351607
1/6/24 12:00,0.888351607,0.904140743,0.864616795,0.869379822
1/6/24 16:00,0.869379822,0.872043203,0.824166402,0.8292337
1/6/24 20:00,0.8292337,0.834475718,0.819398661,0.832563902
1/7/24 0:00,0.832563902,0.856762937,0.825855683,0.828815596
1/7/24 4:00,0.828815596,0.841750553,0.82280838,0.82760831
1/7/24 8:00,0.82760831,0.84789329,0.817452064,0.842825681
1/7/24 12:00,0.842825681,0.86377796,0.825123868,0.831590688
1/7/24 16:00,0.831590688,0.851566991,0.812538078,0.849426263
1/7/24 20:00,0.849426263,0.856685241,0.792486205,0.800562487
1/8/24 0:00,0.800562487,0.811176957,0.727774845,0.748727107
1/8/24 4:00,0.748727107,0.788225789,0.743980995,0.770952572
1/8/24 8:00,0.770952572,0.779314985,0.755187563,0.775944078
1/8/24 12:00,0.775944078,0.834037713,0.775944078,0.831505942
1/8/24 16:00,0.831505942,0.883319414,0.830976788,0.864067912
