code,std_ratio_thres,sma_len,sma_dir,candle_len,cycle,sl,tp,net_profit_long,num_of_trade_long,net_profit_short,num_of_trade_short,total_profit,total_trades,ls_ratio
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,15,2,5,5791.77,43,1156.37,56,6948.14,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,15,2,5,5791.77,43,1156.37,56,6948.14,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,15,2,5,5791.77,43,1156.37,56,6948.14,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,15,2,5,5791.77,43,1156.37,56,6948.14,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,15,2,5,5791.77,43,1156.37,56,6948.14,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,20,2,3,6289.2,43,401.88,57,6691.08,100,0.7543859649122807
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,20,2,3,6289.2,43,401.88,57,6691.08,100,0.7543859649122807
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,20,2,3,6289.2,43,401.88,57,6691.08,100,0.7543859649122807
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,20,2,3,6289.2,43,401.88,57,6691.08,100,0.7543859649122807
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,20,2,3,6289.2,43,401.88,57,6691.08,100,0.7543859649122807
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,20,2,3,6289.2,43,401.88,57,6691.08,100,0.7543859649122807
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,20,2,3,6289.2,43,401.88,57,6691.08,100,0.7543859649122807
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,20,2,3,6289.2,43,401.88,57,6691.08,100,0.7543859649122807
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,20,2,3,6289.2,43,401.88,57,6691.08,100,0.7543859649122807
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,10,1,10,4851.71,42,1824.12,55,6675.83,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,10,1,10,4851.71,42,1824.12,55,6675.83,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,10,1,10,4851.71,42,1824.12,55,6675.83,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,10,1,10,4851.71,42,1824.12,55,6675.83,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,10,1,10,4851.71,42,1824.12,55,6675.83,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,10,1,10,4851.71,42,1824.12,55,6675.83,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,10,1,10,4851.71,42,1824.12,55,6675.83,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,10,1,10,4851.71,42,1824.12,55,6675.83,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,10,1,10,4851.71,42,1824.12,55,6675.83,97,0.7636363636363637
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,4,15,1,5,4422.33,177,2209.63,152,6631.96,329,0.8587570621468926
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,4,15,1,5,4422.33,177,2209.63,152,6631.96,329,0.8587570621468926
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,4,15,1,5,4422.33,177,2209.63,152,6631.96,329,0.8587570621468926
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,4,15,1,5,4422.33,177,2209.63,152,6631.96,329,0.8587570621468926
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,4,15,1,5,4422.33,177,2209.63,152,6631.96,329,0.8587570621468926
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,4,15,1,5,4422.33,177,2209.63,152,6631.96,329,0.8587570621468926
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,4,15,1,5,4422.33,177,2209.63,152,6631.96,329,0.8587570621468926
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,4,15,1,5,4422.33,177,2209.63,152,6631.96,329,0.8587570621468926
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,4,15,1,5,4422.33,177,2209.63,152,6631.96,329,0.8587570621468926
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,10,2,5,5409.27,43,1008.59,56,6417.860000000001,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,10,2,5,5409.27,43,1008.59,56,6417.860000000001,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,10,2,5,5409.27,43,1008.59,56,6417.860000000001,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,10,2,5,5409.27,43,1008.59,56,6417.860000000001,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,10,2,5,5409.27,43,1008.59,56,6417.860000000001,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,10,2,5,5409.27,43,1008.59,56,6417.860000000001,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,10,2,5,5409.27,43,1008.59,56,6417.860000000001,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,10,2,5,5409.27,43,1008.59,56,6417.860000000001,99,0.7678571428571429
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,10,2,5,5409.27,43,1008.59,56,6417.860000000001,99,0.7678571428571429
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,4,10,2,7,8800.83,165,-2383.59,141,6417.24,306,0.8545454545454545
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,4,10,2,7,8800.83,165,-2383.59,141,6417.24,306,0.8545454545454545
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,4,10,2,7,8800.83,165,-2383.59,141,6417.24,306,0.8545454545454545
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,4,10,2,7,8800.83,165,-2383.59,141,6417.24,306,0.8545454545454545
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,4,10,2,7,8800.83,165,-2383.59,141,6417.24,306,0.8545454545454545
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,4,10,2,7,8800.83,165,-2383.59,141,6417.24,306,0.8545454545454545
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,4,10,2,7,8800.83,165,-2383.59,141,6417.24,306,0.8545454545454545
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,4,10,2,7,8800.83,165,-2383.59,141,6417.24,306,0.8545454545454545
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,4,10,2,7,8800.83,165,-2383.59,141,6417.24,306,0.8545454545454545
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,2,20,1,10,12585.35,294,-6617.7,290,5967.650000000001,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,2,20,1,10,12585.35,294,-6617.7,290,5967.650000000001,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,2,20,1,10,12585.35,294,-6617.7,290,5967.650000000001,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,2,20,1,10,12585.35,294,-6617.7,290,5967.650000000001,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,2,20,1,10,12585.35,294,-6617.7,290,5967.650000000001,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,2,20,1,10,12585.35,294,-6617.7,290,5967.650000000001,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,2,20,1,10,12585.35,294,-6617.7,290,5967.650000000001,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,2,20,1,10,12585.35,294,-6617.7,290,5967.650000000001,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,2,20,1,10,12585.35,294,-6617.7,290,5967.650000000001,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,4,10,2,5,10729.71,103,-4958.62,110,5771.089999999999,213,0.9363636363636364
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,4,10,2,5,10729.71,103,-4958.62,110,5771.089999999999,213,0.9363636363636364
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,4,10,2,5,10729.71,103,-4958.62,110,5771.089999999999,213,0.9363636363636364
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,4,10,2,5,10729.71,103,-4958.62,110,5771.089999999999,213,0.9363636363636364
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,4,10,2,5,10729.71,103,-4958.62,110,5771.089999999999,213,0.9363636363636364
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,4,10,2,5,10729.71,103,-4958.62,110,5771.089999999999,213,0.9363636363636364
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,4,10,2,5,10729.71,103,-4958.62,110,5771.089999999999,213,0.9363636363636364
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,4,10,2,5,10729.71,103,-4958.62,110,5771.089999999999,213,0.9363636363636364
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,4,10,2,5,10729.71,103,-4958.62,110,5771.089999999999,213,0.9363636363636364
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,15,1,10,3659.44,42,2052.62,55,5712.0599999999995,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,15,1,10,3659.44,42,2052.62,55,5712.0599999999995,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,15,1,10,3659.44,42,2052.62,55,5712.0599999999995,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,15,1,10,3659.44,42,2052.62,55,5712.0599999999995,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,15,1,10,3659.44,42,2052.62,55,5712.0599999999995,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,15,1,10,3659.44,42,2052.62,55,5712.0599999999995,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,15,1,10,3659.44,42,2052.62,55,5712.0599999999995,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,15,1,10,3659.44,42,2052.62,55,5712.0599999999995,97,0.7636363636363637
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,15,1,10,3659.44,42,2052.62,55,5712.0599999999995,97,0.7636363636363637
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,4,20,1,5,4219.8,177,1418.96,151,5638.76,328,0.8531073446327684
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,4,20,1,5,4219.8,177,1418.96,151,5638.76,328,0.8531073446327684
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,4,20,1,5,4219.8,177,1418.96,151,5638.76,328,0.8531073446327684
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,4,20,1,5,4219.8,177,1418.96,151,5638.76,328,0.8531073446327684
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,4,20,1,5,4219.8,177,1418.96,151,5638.76,328,0.8531073446327684
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,4,20,1,5,4219.8,177,1418.96,151,5638.76,328,0.8531073446327684
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,4,20,1,5,4219.8,177,1418.96,151,5638.76,328,0.8531073446327684
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,4,20,1,5,4219.8,177,1418.96,151,5638.76,328,0.8531073446327684
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,4,20,1,5,4219.8,177,1418.96,151,5638.76,328,0.8531073446327684
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,4,15,2,3,10194.19,108,-4570.86,113,5623.330000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,4,15,2,3,10194.19,108,-4570.86,113,5623.330000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,4,15,2,3,10194.19,108,-4570.86,113,5623.330000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,4,15,2,3,10194.19,108,-4570.86,113,5623.330000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,4,15,2,3,10194.19,108,-4570.86,113,5623.330000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,4,15,2,3,10194.19,108,-4570.86,113,5623.330000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,4,15,2,3,10194.19,108,-4570.86,113,5623.330000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,4,15,2,3,10194.19,108,-4570.86,113,5623.330000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,4,15,2,3,10194.19,108,-4570.86,113,5623.330000000001,221,0.9557522123893806
GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,2,15,2,10,1722.46,92,3876.65,109,5599.110000000001,201,0.8440366972477065
GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,2,15,2,10,1722.46,92,3876.65,109,5599.110000000001,201,0.8440366972477065
GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,2,15,2,10,1722.46,92,3876.65,109,5599.110000000001,201,0.8440366972477065
GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,2,15,2,10,1722.46,92,3876.65,109,5599.110000000001,201,0.8440366972477065
GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,2,15,2,10,1722.46,92,3876.65,109,5599.110000000001,201,0.8440366972477065
GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,2,15,2,10,1722.46,92,3876.65,109,5599.110000000001,201,0.8440366972477065
GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,2,15,2,10,1722.46,92,3876.65,109,5599.110000000001,201,0.8440366972477065
GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,2,15,2,10,1722.46,92,3876.65,109,5599.110000000001,201,0.8440366972477065
GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,2,15,2,10,1722.46,92,3876.65,109,5599.110000000001,201,0.8440366972477065
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,4,10,2,3,9208.27,108,-3846.2,114,5362.070000000001,222,0.9473684210526315
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,4,10,2,3,9208.27,108,-3846.2,114,5362.070000000001,222,0.9473684210526315
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,4,10,2,3,9208.27,108,-3846.2,114,5362.070000000001,222,0.9473684210526315
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,4,10,2,3,9208.27,108,-3846.2,114,5362.070000000001,222,0.9473684210526315
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,4,10,2,3,9208.27,108,-3846.2,114,5362.070000000001,222,0.9473684210526315
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,4,10,2,3,9208.27,108,-3846.2,114,5362.070000000001,222,0.9473684210526315
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,4,10,2,3,9208.27,108,-3846.2,114,5362.070000000001,222,0.9473684210526315
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,4,10,2,3,9208.27,108,-3846.2,114,5362.070000000001,222,0.9473684210526315
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,4,10,2,3,9208.27,108,-3846.2,114,5362.070000000001,222,0.9473684210526315
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,20,2,10,2265.72,41,3039.22,52,5304.94,93,0.7884615384615384
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,20,2,10,2265.72,41,3039.22,52,5304.94,93,0.7884615384615384
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,20,2,10,2265.72,41,3039.22,52,5304.94,93,0.7884615384615384
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,20,2,10,2265.72,41,3039.22,52,5304.94,93,0.7884615384615384
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,20,2,10,2265.72,41,3039.22,52,5304.94,93,0.7884615384615384
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,20,2,10,2265.72,41,3039.22,52,5304.94,93,0.7884615384615384
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,20,2,10,2265.72,41,3039.22,52,5304.94,93,0.7884615384615384
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,20,2,10,2265.72,41,3039.22,52,5304.94,93,0.7884615384615384
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,20,2,10,2265.72,41,3039.22,52,5304.94,93,0.7884615384615384
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,20,2,5,3582.84,43,1523.71,55,5106.55,98,0.7818181818181819
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,20,2,5,3582.84,43,1523.71,55,5106.55,98,0.7818181818181819
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,20,2,5,3582.84,43,1523.71,55,5106.55,98,0.7818181818181819
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,20,2,5,3582.84,43,1523.71,55,5106.55,98,0.7818181818181819
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,20,2,5,3582.84,43,1523.71,55,5106.55,98,0.7818181818181819
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,20,2,5,3582.84,43,1523.71,55,5106.55,98,0.7818181818181819
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,20,2,5,3582.84,43,1523.71,55,5106.55,98,0.7818181818181819
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,20,2,5,3582.84,43,1523.71,55,5106.55,98,0.7818181818181819
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,20,2,5,3582.84,43,1523.71,55,5106.55,98,0.7818181818181819
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,2,10,2,3,13998.1,451,-9268.33,452,4729.77,903,0.9977876106194691
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,2,10,2,3,13998.1,451,-9268.33,452,4729.77,903,0.9977876106194691
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,2,10,2,3,13998.1,451,-9268.33,452,4729.77,903,0.9977876106194691
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,2,10,2,3,13998.1,451,-9268.33,452,4729.77,903,0.9977876106194691
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,2,10,2,3,13998.1,451,-9268.33,452,4729.77,903,0.9977876106194691
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,2,10,2,3,13998.1,451,-9268.33,452,4729.77,903,0.9977876106194691
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,2,10,2,3,13998.1,451,-9268.33,452,4729.77,903,0.9977876106194691
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,2,10,2,3,13998.1,451,-9268.33,452,4729.77,903,0.9977876106194691
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,2,10,2,3,13998.1,451,-9268.33,452,4729.77,903,0.9977876106194691
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,4,20,2,10,10900.24,153,-6203.24,133,4697.0,286,0.869281045751634
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,4,20,2,10,10900.24,153,-6203.24,133,4697.0,286,0.869281045751634
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,4,20,2,10,10900.24,153,-6203.24,133,4697.0,286,0.869281045751634
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,4,20,2,10,10900.24,153,-6203.24,133,4697.0,286,0.869281045751634
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,4,20,2,10,10900.24,153,-6203.24,133,4697.0,286,0.869281045751634
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,4,20,2,10,10900.24,153,-6203.24,133,4697.0,286,0.869281045751634
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,4,20,2,10,10900.24,153,-6203.24,133,4697.0,286,0.869281045751634
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,4,20,2,10,10900.24,153,-6203.24,133,4697.0,286,0.869281045751634
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,4,20,2,10,10900.24,153,-6203.24,133,4697.0,286,0.869281045751634
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,4,20,2,3,9488.62,108,-4931.94,113,4556.680000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,4,20,2,3,9488.62,108,-4931.94,113,4556.680000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,4,20,2,3,9488.62,108,-4931.94,113,4556.680000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,4,20,2,3,9488.62,108,-4931.94,113,4556.680000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,4,20,2,3,9488.62,108,-4931.94,113,4556.680000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,4,20,2,3,9488.62,108,-4931.94,113,4556.680000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,4,20,2,3,9488.62,108,-4931.94,113,4556.680000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,4,20,2,3,9488.62,108,-4931.94,113,4556.680000000001,221,0.9557522123893806
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,4,20,2,3,9488.62,108,-4931.94,113,4556.680000000001,221,0.9557522123893806
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,4,10,1,10,7322.67,167,-3396.54,140,3926.13,307,0.8383233532934131
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,4,10,1,10,7322.67,167,-3396.54,140,3926.13,307,0.8383233532934131
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,4,10,1,10,7322.67,167,-3396.54,140,3926.13,307,0.8383233532934131
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,4,10,1,10,7322.67,167,-3396.54,140,3926.13,307,0.8383233532934131
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,4,10,1,10,7322.67,167,-3396.54,140,3926.13,307,0.8383233532934131
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,4,10,1,10,7322.67,167,-3396.54,140,3926.13,307,0.8383233532934131
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,4,10,1,10,7322.67,167,-3396.54,140,3926.13,307,0.8383233532934131
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,4,10,1,10,7322.67,167,-3396.54,140,3926.13,307,0.8383233532934131
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,4,10,1,10,7322.67,167,-3396.54,140,3926.13,307,0.8383233532934131
GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,2,10,2,10,1874.61,97,2022.84,116,3897.45,213,0.8362068965517241
GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,2,10,2,10,1874.61,97,2022.84,116,3897.45,213,0.8362068965517241
GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,2,10,2,10,1874.61,97,2022.84,116,3897.45,213,0.8362068965517241
GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,2,10,2,10,1874.61,97,2022.84,116,3897.45,213,0.8362068965517241
GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,2,10,2,10,1874.61,97,2022.84,116,3897.45,213,0.8362068965517241
GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,2,10,2,10,1874.61,97,2022.84,116,3897.45,213,0.8362068965517241
GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,2,10,2,10,1874.61,97,2022.84,116,3897.45,213,0.8362068965517241
GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,2,10,2,10,1874.61,97,2022.84,116,3897.45,213,0.8362068965517241
GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,2,10,2,10,1874.61,97,2022.84,116,3897.45,213,0.8362068965517241
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,20,1,3,4044.09,44,-154.71,58,3889.38,102,0.7586206896551724
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,20,1,3,4044.09,44,-154.71,58,3889.38,102,0.7586206896551724
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,20,1,3,4044.09,44,-154.71,58,3889.38,102,0.7586206896551724
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,20,1,3,4044.09,44,-154.71,58,3889.38,102,0.7586206896551724
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,20,1,3,4044.09,44,-154.71,58,3889.38,102,0.7586206896551724
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,20,1,3,4044.09,44,-154.71,58,3889.38,102,0.7586206896551724
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,20,1,3,4044.09,44,-154.71,58,3889.38,102,0.7586206896551724
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,20,1,3,4044.09,44,-154.71,58,3889.38,102,0.7586206896551724
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,20,1,3,4044.09,44,-154.71,58,3889.38,102,0.7586206896551724
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,2,15,1,7,10862.31,323,-7005.47,314,3856.8399999999992,637,0.9721362229102167
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,2,15,1,7,10862.31,323,-7005.47,314,3856.8399999999992,637,0.9721362229102167
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,2,15,1,7,10862.31,323,-7005.47,314,3856.8399999999992,637,0.9721362229102167
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,2,15,1,7,10862.31,323,-7005.47,314,3856.8399999999992,637,0.9721362229102167
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,2,15,1,7,10862.31,323,-7005.47,314,3856.8399999999992,637,0.9721362229102167
